,date,author,converation,replies number,likes number,rewteet number
166,2023-03-02 21:37:08+00:00,taylorlorenz,@TaylorLorenz Experts? Why don’t you just talk to those people instead of “experts” on them? Aren’t you supposed to be a journalist?,0,0,0
167,2023-03-02 21:36:54+00:00,taylorlorenz,@TaylorLorenz I thought you are.,0,1,0
168,2023-03-02 21:36:30+00:00,taylorlorenz,@TaylorLorenz U,0,0,0
169,2023-03-02 21:35:07+00:00,taylorlorenz,@TaylorLorenz it's so wild!!,0,2,0
170,2023-03-02 21:04:41+00:00,taylorlorenz,"@TaylorLorenz @karamcnair We immunocompromised, as you well know, will never get to move on because the rest of the world decided we are disposable. 

Just watch us become the least disabled people 10, 20, or 30 years in the future - all because we do everything to avoid infection.",0,28,1
171,2023-03-02 21:01:45+00:00,taylorlorenz,"@TaylorLorenz My phrasing was poor. It seems like after you succeed, your second act can be Chief Curmudgeon. 

But on the way up? The people who climb fast and high are the ones who change what they can and let the rest go. To do otherwise is a waste of time.",2,0,0
172,2023-03-02 20:57:02+00:00,taylorlorenz,@TaylorLorenz @a_lil_bow I will! They said they’d take a look at it this month for review.,0,3,0
173,2023-03-02 20:53:14+00:00,taylorlorenz,"@TaylorLorenz @a_lil_bow Most couldn’t care less if we stay home forever or die of this, unfortunately. I wrote an article about the mental health of disabled people during the pandemic that I hope will be published next month.",1,33,1
174,2023-03-02 20:44:24+00:00,taylorlorenz,@TaylorLorenz Truly baffling https://t.co/RKH59A0EKN,0,7,0
175,2023-03-02 20:42:27+00:00,taylorlorenz,@TaylorLorenz The San Gabriels,0,1,0
176,2023-03-02 20:33:55+00:00,taylorlorenz,@TaylorLorenz This lie is what all the conservative inbred YouTubers went crazy about.   The same people who say journalism is dead get mad when a reporter hits the streets.  😂,0,7,0
177,2023-03-02 20:22:47+00:00,taylorlorenz,@TaylorLorenz You can literally find her address from the background in the photo she posted!! She would be 100% anonymous if it wasn't for the image SHE POSTED.,0,22,0
178,2023-03-02 20:03:39+00:00,taylorlorenz,@TaylorLorenz @a_lil_bow So familiar. I hear this weekly from relatives.,0,16,1
179,2023-03-02 19:58:29+00:00,taylorlorenz,@TaylorLorenz Eternally funny that she says you were trying to silence her by… Requesting a comment??,0,73,4
180,2023-03-02 19:57:45+00:00,taylorlorenz,@TaylorLorenz rude,0,2,0
181,2023-03-02 19:13:55+00:00,taylorlorenz,@TaylorLorenz 30 min out from Riverside two nights ago! https://t.co/LBppCCvhwl,1,9,0
182,2023-03-02 19:12:55+00:00,taylorlorenz,@TaylorLorenz Stunning!  Who says climate change doesn’t have its upsides!,0,1,0
183,2023-03-02 19:04:50+00:00,taylorlorenz,@TaylorLorenz LA! 😃,0,1,0
184,2023-03-02 19:01:45+00:00,taylorlorenz,"I love Substack as a platform and understand why it does content marketing around the influencers earning massive amount of money for the company from a business standpoint, but it’s important to talk about who these people are and what many are pushing https://t.co/NrkJKk6Zuu",0,33,3
185,2023-03-02 18:59:51+00:00,taylorlorenz,@TaylorLorenz Silver Lake?,2,2,0
186,2023-03-02 18:59:20+00:00,taylorlorenz,"@TaylorLorenz @leo4repro @BellamyJ_ They aren't socialist, they're just racists/lgbt-phobes who want healthcare, free school and weed. Anything that doesn't effect them isn't a priority.",0,0,0
187,2023-03-02 18:57:43+00:00,taylorlorenz,“The best available research does not support Oster’s claims.” https://t.co/X4aLqgF8Z5,1,42,3
188,2023-03-02 18:57:22+00:00,taylorlorenz,@TaylorLorenz That interstellar planet https://t.co/lw7TB1BWw7,0,4,0
189,2023-03-02 18:56:50+00:00,taylorlorenz,@TaylorLorenz https://t.co/bi91a0OAH0,0,1,0
190,2023-03-02 18:54:52+00:00,taylorlorenz,@TaylorLorenz Finally it’s happened to me,0,4,0
191,2023-03-02 18:52:20+00:00,taylorlorenz,@TaylorLorenz Wow that reservoir wasn’t even close to being this full last time!,0,2,0
192,2023-03-02 18:52:00+00:00,taylorlorenz,"The framing, saying she’s “willing to to say difficult things” &amp; was “cancelled” for it, creates a narrative that she’s a bold truth teller. But when u look at the things she’s arguing for it’s quite clear why people, especially health experts, take issue with what she pushes",1,96,14
193,2023-03-02 18:51:05+00:00,taylorlorenz,@TaylorLorenz Tag him next time https://t.co/XxUHH2l6Vb,0,2,0
194,2023-03-02 18:45:32+00:00,taylorlorenz,@TaylorLorenz Hollywood Reservoir,0,1,0
195,2023-03-02 18:44:46+00:00,taylorlorenz,@TaylorLorenz Too Much water for Colorado..,1,0,0
196,2023-03-02 18:42:40+00:00,taylorlorenz,@TaylorLorenz Bayonne,0,1,0
197,2023-03-02 18:39:50+00:00,taylorlorenz,@TaylorLorenz The purest of cry bullies.,0,14,1
198,2023-03-02 18:00:16+00:00,taylorlorenz,@TaylorLorenz It's interesting to me that most people I know who wonder how I get along with you and like you are always hung up on THIS issue.  They don't think it through or look into it.  They instantly believe you doxxed her.  Sad.,1,26,0
199,2023-03-02 17:58:06+00:00,taylorlorenz,"@TaylorLorenz also this freak's literal whole thing is like ""doxxing"" school teachers, what a dweeb",1,33,1
200,2023-03-02 17:58:06+00:00,taylorlorenz,"""Look around, everyone is trying to be a media company. What sets one low-ABV beverage startup apart from another? Branding and media. What will determine which NFT projects succeed or fail? Branding and media. Oatly is a media company. Robinhood is a media company.""",0,30,2
201,2023-03-02 17:56:18+00:00,taylorlorenz,"@TaylorLorenz ""I'm here on the main stage of a massive conference to say that I've been SiLeNCed""",1,136,4
202,2023-03-02 17:52:11+00:00,taylorlorenz,"@TaylorLorenz @chronicallybeee Some of us when for quantity over quality! Also, best of luck with your invisible illnesses as well.",0,0,0
203,2023-03-02 17:03:05+00:00,taylorlorenz,@TaylorLorenz This and porn on FB stories T_T,0,2,0
204,2023-03-02 17:02:59+00:00,taylorlorenz,"@TaylorLorenz It's the ""Nextdoorification"" of social media. @SilvermanJacob wrote a lot about this and why Musk's Twitter is a battleground for the likes of David Sacks and Peter Thiel to control tech narratives by encouraging reactionary content.

https://t.co/CjrEypTdNK",0,22,6
205,2023-03-02 13:39:50+00:00,taylorlorenz,"@TaylorLorenz Of course we will fail if we do not try, but difficult things can be accomplished if we do try. There is a serious leadership problem from the government on fighting Covid even though we do have tools.",0,17,2
206,2023-03-02 11:56:04+00:00,taylorlorenz,"@TaylorLorenz @dianaelee I just pray when a civil war does break out because of wanna be back alley bottom of the barrel illegitimate ""writers"" like you are somewhere near me. 🤕..",0,0,0
207,2023-03-02 07:59:47+00:00,taylorlorenz,"@TaylorLorenz He's more interested in writing 3,300 words to make himself feel better rather than properly examine conditions. Articles are like comforters for these media babies",0,3,1
208,2023-03-02 06:36:08+00:00,taylorlorenz,"@TaylorLorenz Thank you. I'm definitely still processing, but it's really helpful to hear that other people are still being conscientious as well. I appreciate you and how you use your voice and platform.",0,18,0
209,2023-03-02 06:31:14+00:00,taylorlorenz,@TaylorLorenz @mindyisser Taylor gets ratioed like the bitch she is,0,0,0
210,2023-03-02 06:28:42+00:00,taylorlorenz,@TaylorLorenz You too! 💜,0,0,0
211,2023-03-02 06:23:47+00:00,taylorlorenz,"@TaylorLorenz Someone I know recently tried to explain to me that since my mother was older and medically vulnerable well yes of course she died of Covid. Basically trying to tell me that it was an acceptable loss rather than the rest of us trying to I dunno, protect those most at risk?",4,114,8
212,2023-03-02 05:31:56+00:00,taylorlorenz,"@TaylorLorenz People see @hasanthehun's Japan streams and some are angry that the Japanese are still wearing masks.

Of course they fucking do. Many countries still have pandemic protocols and masking has been normalized even before the pandemic!",1,29,3
213,2023-03-02 05:28:52+00:00,taylorlorenz,"“Is it realistic to Defund the Police? Is it realistic to end the production of fossil fuels? Is it realistic to bring down an oligarchy? Is it realistic to Abolish ICE?
Was it realistic to fight AIDS? Was it realistic to end segregation?” https://t.co/WHSD5QfXEP",0,248,33
214,2023-03-02 05:27:12+00:00,taylorlorenz,"@TaylorLorenz Taylor ""we can't just live in fear"" 🤡",0,10,0
215,2023-03-02 05:25:55+00:00,taylorlorenz,Think: would u say this abt literally any other social justice issue? Would these same progressives tell trans ppl the “ship has sailed” on public sentiment toward them? Or say ppl have “moved on” from the many other unpopular protections we live w every day? It’s ridiculous fam,1,284,31
216,2023-03-02 02:44:16+00:00,taylorlorenz,@TaylorLorenz @NateB_Panic You are insufferable TayTay,0,0,0
217,2023-03-02 00:59:02+00:00,taylorlorenz,"@TaylorLorenz @NateB_Panic You're excluding yourself from society.  What did you do, before Covid, during the annual flu season Taylor?",0,2,0
218,2023-03-01 23:00:07+00:00,taylorlorenz,This is good btw https://t.co/ngM6bpQY0X,0,29,2
219,2023-03-01 17:48:58+00:00,taylorlorenz,"@TaylorLorenz @elysecarmosino @hannnmadd If you want a to be a copycat orderer, you should just go to a buffet",0,0,0
220,2023-03-01 17:19:06+00:00,taylorlorenz,@TaylorLorenz watched the doc — so good! I lived in Abercrombie kids bc in high school it was the only place I could find teenage looking clothes when I had the body of like an 11 year old (gymnast probs)🙃,0,1,0
221,2023-03-01 16:40:56+00:00,taylorlorenz,"@TaylorLorenz can't even make her comment section open, because she knows she tweets bullsh*t and can't let the truth be spoken under her sh*tpost. The funniest thing about those ""debunkers"" is that they are helpless against the facts/receipts/truth #cowards #supportarmiehammer",1,23,4
222,2023-03-01 16:15:50+00:00,taylorlorenz,"@TaylorLorenz @hannnmadd I’m personally team “order something different,” but everyone has their preferences!",0,2,0
223,2023-03-01 16:10:50+00:00,taylorlorenz,"@TaylorLorenz @Babygravy9 Stick around. Maybe you enjoy beauty with us, get a husband, post BAP quotes",0,1,0
224,2023-03-01 14:41:50+00:00,taylorlorenz,@TaylorLorenz idiot,0,0,0
225,2023-03-01 10:45:03+00:00,taylorlorenz,@TaylorLorenz ur so real for this,0,3,0
226,2023-03-01 09:16:50+00:00,taylorlorenz,@TaylorLorenz @Babygravy9 It was probably a lot tamer than an Ed Buck fundraiser,0,4,0
227,2023-03-01 08:37:18+00:00,taylorlorenz,"@TaylorLorenz @Babygravy9 The Abercrombie documentary
like the lawsuit by Dormie D0ucheb*g socialists

was garbage propaganda and crooked, baseless lawfare

abuse the legal system while you libel and dishonestly trash them in the media

they should have fought and countersued, but it's cheaper to settle",0,1,0
228,2023-03-01 06:22:23+00:00,taylorlorenz,"@TaylorLorenz @SemiFakeGods I’ve been using this one for conferences. It’s not perfect but has a foam nose bridge and is comfortable for long periods. https://t.co/XQ7K57t1HY 

I also use Nozin nasal sanitizer. I have been lucky to not get sick at all despite travel/events (used to get sick OFTEN pre Covid)",1,0,0
229,2023-03-01 04:07:12+00:00,taylorlorenz,@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes With posts like this it's any wonder why less and less people are trusting journalists these days.,0,0,0
230,2023-03-01 02:16:41+00:00,taylorlorenz,@TaylorLorenz Some people are unwell,0,0,0
231,2023-03-01 02:07:16+00:00,taylorlorenz,@TaylorLorenz I feel like she posted another thermonuclear take recently but I can't recall what it was,1,5,0
232,2023-03-01 02:03:26+00:00,taylorlorenz,@TaylorLorenz My partner and I both ordered Buffalo chicken mac and cheese yesterday and it was sublime - I was unaware of this rule,0,4,0
233,2023-03-01 01:56:57+00:00,taylorlorenz,@TaylorLorenz They won't take away my mushroom soup entrée from my cold dead hands! https://t.co/E6H38XHABe,0,1,0
234,2023-03-01 01:53:44+00:00,taylorlorenz,@TaylorLorenz 100%. I plan to steal some of your food to try myself and I can't do that if you order the same thing,0,9,0
235,2023-03-01 01:52:46+00:00,taylorlorenz,@TaylorLorenz Jesus,0,2,0
236,2023-03-01 01:46:22+00:00,taylorlorenz,"Also the fact that he immediately began accusing people of child abuse when asked to mask is so telling. Far right conspiracies are all deeply intertwined. I still can’t get over the vitriol this man was hurling at others in the waiting room, just vulnerable ppl there for testing",1,96,2
237,2023-03-01 01:44:05+00:00,taylorlorenz,Reminder of the real world effect of anti mask/anti public health propaganda. My tech told me she’s caring for a relative w cancer &amp; the location has had to deal with numerous customers coming in &amp; becoming aggressive when they’re told to mask. Workers have to shoulder this abuse,1,84,5
238,2023-03-01 00:55:27+00:00,taylorlorenz,@TaylorLorenz @dukesofhazzrd @kv_swartz Roscoe is a douchebag troll. He diddybops here and there from tweet to tweet slinging snide remarks. He thinks he has ‘trigger’ power. He doesn’t but he tries. 😆,1,0,0
239,2023-02-28 22:52:00+00:00,taylorlorenz,@TaylorLorenz PLEASE. We need them.,0,2,0
240,2023-02-28 22:49:44+00:00,taylorlorenz,"@TaylorLorenz Gonna get The Razer Zephyr for sure

https://t.co/c7h1UyohBW",0,2,0
241,2023-02-28 20:48:33+00:00,taylorlorenz,"@TaylorLorenz the only 1 who is trying rehabiliate her image is #elizabethchambers who used a friend's email to spread bs,who tried to fool 3 psychologists colluding with a Bulgarian psycho stalker Efrosina Angelova aka #houseofeffie and trashy reporters like u are enabling her https://t.co/0f86bmOOJ6",3,38,10
242,2023-02-28 20:07:40+00:00,taylorlorenz,@TaylorLorenz thank u 😊😊,0,1,0
243,2023-02-28 19:58:56+00:00,taylorlorenz,@TaylorLorenz i spent like the first year and a half of the pandemic yelling abt mask quality (for which some fun people called me...anti-mask?) and it's been so depressing to watch this stubborn refusal to make clear distinctions about which masks work for an airborne virus and which don't,0,4,1
244,2023-02-28 19:36:32+00:00,taylorlorenz,It's such a massive failure of public health communication from our leaders that people still believe they'll be safe in areas of high Covid transmission with a surgical mask. You will not. Wear an N95 or higher or an elastomeric respirator.,0,134,28
245,2023-02-28 19:35:43+00:00,taylorlorenz,"@TaylorLorenz Eye doctor yesterday: you must be so uncomfortable in that mask!
His staff: you can’t hear anyone through these masks!
Me: Lol I’m fine actually",0,6,0
246,2023-02-28 19:35:36+00:00,taylorlorenz,@TaylorLorenz Doesn't happen that often in Seattle 😁,0,1,0
247,2023-02-28 19:28:00+00:00,taylorlorenz,@TaylorLorenz I will miss her so much. Life is not fair.,0,1,0
248,2023-02-28 19:17:48+00:00,taylorlorenz,@TaylorLorenz https://t.co/bidGzS6MDA,0,10,1
249,2023-02-28 19:14:35+00:00,taylorlorenz,"@TaylorLorenz @leximcmenamin Taylor, I’ve come to realise you do talk a lot of sense. Your detractors are wrong,wrong,wrong.",0,0,0
